Title,description,Poster
Fallen,"Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",https://image.tmdb.org/t/p/original/k0na2JR3mIgl5m64tW5uxB5Fa4m.jpg
The Shape of Water,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",https://image.tmdb.org/t/p/original/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg
Ben 10: Race Against Time,"Ben, Gwen, and Max must stop an extraterrestrial who plans to open a gateway that leads to an alien invasion.",https://image.tmdb.org/t/p/original/fXGAMKFtm74TICGaSTCLGTvyBk4.jpg
Daddy's Home 2,Brad and Dusty must deal with their intrusive fathers during the holidays.,https://image.tmdb.org/t/p/original/rF2IoKL0IFmumEXQFUuB8LajTYP.jpg
The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",https://image.tmdb.org/t/p/original/lszpCmmPCKHvzn2OBx7bAgXlfhC.jpg
The One,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,https://image.tmdb.org/t/p/original/gcr3t71KmeXINemMrhaGBGVJPwW.jpg
The Possession of Hannah Grace,"When a cop who is just out of rehab takes the graveyard shift in a city hospital morgue, she faces a series of bizarre, violent events caused by an evil entity in one of the corpses.",https://image.tmdb.org/t/p/original/hDDb0H0uJp2wjoJBbBHbKlYRbug.jpg
The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",https://image.tmdb.org/t/p/original/MbILysGhjAbnZi1Okae9wYqLMx.jpg
The Haunting of Margam Castle,"A team of American parapsychologists travel to Wales to conduct a study of Margam Castle, one of the UK's most haunted buildings.",https://image.tmdb.org/t/p/original/r2BlIxjAaj0WERGrIehnczNE0On.jpg
Thunderball,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,https://image.tmdb.org/t/p/original/oJ5ybB57eidPLqZUltrVjshqwcs.jpg
Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,https://image.tmdb.org/t/p/original/pySivdR845Hom4u4T2WNkJxe6Ad.jpg
The Perfect Date,"No beau? No problem! To earn money for college, a high schooler creates a dating app that lets him act as a stand-in boyfriend.",https://image.tmdb.org/t/p/original/rrAYdezO3h1mjdYTaQyTXoj8IZ4.jpg
Highlander,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,https://image.tmdb.org/t/p/original/8Z8dptJEypuLoOQro1WugD855YE.jpg
Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",https://image.tmdb.org/t/p/original/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg
BÃÂhubali 2: The Conclusion,"When Mahendra, the son of BÃÂhubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",https://image.tmdb.org/t/p/original/21sC2assImQIYCEDA84Qh9d1RsK.jpg
Dirty Dancing,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hooferÃ¢ÂÂand unexpectedly falling in love.",https://image.tmdb.org/t/p/original/dvEggyDTTIBDvrUNjTEa9depT0f.jpg
Be Careful What You Wish For,"Pamela is an eight-year-old girl who loves horror movies and fairy tales. When his uncle gives her away a doll named ""Hellequin"" as a birthday gift, a tale of betrayal begins to unfold before her eyes.",https://image.tmdb.org/t/p/original/lG6Wx5tWOEHkOuexEvNYha3ofvM.jpg
Dogwashers,"When a narco past his prime refuses to pay a debt to an upstart, only a secret stash of money can save his men. But guess what the gardener just found?",https://image.tmdb.org/t/p/original/1kzUhxh9waTvbV4yW1fU1TaaC1z.jpg
Anna,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,https://image.tmdb.org/t/p/original/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg
Mazinger Z: Infinity,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",https://image.tmdb.org/t/p/original/k3gPbv74t3CN6hv56dyek54ipEj.jpg
Never Back Down 2: The Beatdown,Four fighters from different backgrounds come together to train under an ex MMA rising star and then ultimately have to fight each other and the traitor in their midst.,https://image.tmdb.org/t/p/original/ywdD73k13XGho13MSUzQIDxD4iA.jpg
Annie,"Annie is a young, happy foster kid who's also tough enough to make her way on the streets of New York in 2014. Originally left by her parents as a baby with the promise that they'd be back for her someday, it's been a hard knock life ever since with her mean foster mom Miss Hannigan. But everything's about to change when the hard-nosed tycoon and New York mayoral candidate Will StacksÃ¢ÂÂadvised by his brilliant VP and his shrewd and scheming campaign advisorÃ¢ÂÂmakes a thinly-veiled campaign move and takes her in. Stacks believes he's her guardian angel, but Annie's self-assured nature and bright, sun-will-come-out-tomorrow outlook on life just might mean it's the other way around.",https://image.tmdb.org/t/p/original/33WsmnE5M2SSGrZCQW4dlr2D5WG.jpg
"Everything, Everything","A teenager who's lived a sheltered life because she's allergic to everything, falls for the boy who moves in next door.",https://image.tmdb.org/t/p/original/c8W3Go48Mw0GoNXsGK4W9hNO4Vf.jpg
Neighbors 2: Sorority Rising,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,https://image.tmdb.org/t/p/original/eyjcLLwxuRXACbglIbwWwaXK9DN.jpg
Saint Seiya: The Heated Battle of the Gods,"In Siberia, HyÃÂga saves a man that is being attacked. Injured, the man manages only to say something about Asgard. Some days later, Saori, Seiya, ShiryÃÂ« and Shun are wondering about HyÃÂga and decide to go to Asgard to investigate. At Valhalla, the Lord of Asgard, Dolbar, says he has not heard of any HyÃÂga and neither has his right hand, Loki. However, at all times Seiya and the others can feel an evil cosmo emanating from Loki and the other Odin Saints called God Warriors. ShiryÃÂ«, in particular, notices a familiar cosmo coming from Midgard, a mysterious, masked God Warrior. Dolbar makes it clear that he is trying to take control of both Asgard and the Sanctuary, imprisoning Athena in a strange dimension within the giant statue of Odin. Midgard reveals himself as HyÃÂga and tries to kill ShiryÃÂ« to prove himself to Dolbar. Thus, it is the task of the Bronze Saints to defeat Dolbar, Loki and the rest of the God Warriors, to save Athena and HyÃÂga.",https://image.tmdb.org/t/p/original/qNKg0bn6E6GWD1iCzL9vwqBLDGF.jpg
Slender Man,"In a small town in Massachusetts, four high school girls perform a ritual in an attempt to debunk the lore of Slender Man. When one of the girls goes mysteriously missing, they begin to suspect that she is, in fact, his latest victim.",https://image.tmdb.org/t/p/original/huSncs4RyvQDBmHjBBYHSBYJbSJ.jpg
The Wall,An American sniper and his spotter engage in a deadly cat-and-mouse game with an Iraqi sniper.,https://image.tmdb.org/t/p/original/8POAZwZpp24l1IgKKM8ZRAQ2kid.jpg
Mainstream,A young woman thinks sheÃ¢ÂÂs found a path to internet stardom when she starts making YouTube videos with a charismatic stranger  Ã¢ÂÂ until the dark side of viral celebrity threatens to ruin them both.,https://image.tmdb.org/t/p/original/9vTf02WXyldeKN4kfwZRwwI4XbG.jpg
Last Days in the Desert,"On his way out of the wilderness, Jesus struggles with the Devil over the fate of a family in crisis, setting himself up for a dramatic test.",https://image.tmdb.org/t/p/original/f4VKB5tuqqifri0ZPgLcN0KF9ob.jpg
A Question of Faith,"When Tragedy Strikes three Families, their Destiny forces them on a coverging path and mercy as the challenges of their fate could also resurrect their beliefs",https://image.tmdb.org/t/p/original/zKV3sKoHsfdVKdEFVHpTmXDfRIW.jpg
Look Away,A timid and socially alienated 17-year-old high school student's life is turned upside down when she switches places with her sinister mirror image.,https://image.tmdb.org/t/p/original/8WTEFOwFBx0mHurnEfv27I0FOe2.jpg
Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",https://image.tmdb.org/t/p/original/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg
The Escort,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",https://image.tmdb.org/t/p/original/jOlj7rs5STx9hlbHAdaiO7ycbMW.jpg
Hardcore Henry,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore Henry takes place over the course of one day, in Moscow, Russia.",https://image.tmdb.org/t/p/original/vmJMY8cbKs78F59OlTc8xkLf9Fj.jpg
Showdown in Little Tokyo,"An American with a Japanese upbringing, Chris Kenner is a police officer assigned to the Little Tokyo section of Los Angeles. Kenner is partnered with Johnny Murata, a Japanese-American who isn't in touch with his roots. Despite their differences, both men excel at martial arts, and utilize their formidable skills when they go up against Yoshida, a vicious yakuza drug dealer with ties to Kenner's past.",https://image.tmdb.org/t/p/original/dqWBvqgaaeTJF9iCj3BYiJAwm7M.jpg
Welcome to the Jungle,A company retreat on a tropical island goes terribly awry.,https://image.tmdb.org/t/p/original/wRHaPGBBmQhUVgYofPoaqTEdUWq.jpg
Max Steel,"The adventures of teenager Max McGrath and alien companion Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel.",https://image.tmdb.org/t/p/original/AuEzNLF8yvzd169guYEFisqvy5z.jpg
Dragon Ball Z Side Story: Plan to Eradicate the Saiyans,"Dr. Raichi is one of the only survivors of the Tuffles, a race that once lived on Planet Plant before the coming of the Saiyans. The Saiyans not only massacred the entire Tuffle race, but also stole their technology and conquered the planet, renaming it Planet Vegeta in honor of their king. Raichi managed to escape with a capsule and found refuge on the Dark Planet, a world at the end of the universe. His only wish is to eradicate the last remaining Saiyans.",https://image.tmdb.org/t/p/original/v8Fj0USMWpHTQvjVeGT1oFRwvio.jpg
Last Action Hero,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend.",https://image.tmdb.org/t/p/original/5PE2Luiv5l7YXEuUIBh0ZHuxV52.jpg
You Only Live Twice,A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.,https://image.tmdb.org/t/p/original/2TL9ehsOPZSqOJzuhshChQV9BSn.jpg
Locked Down,"During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.",https://image.tmdb.org/t/p/original/svHelD0Hb3TXPAQoPsoBwdDMTvf.jpg
Cosmic Scrat-tastrophe,Scrat struggles once again to protect his nut.,https://image.tmdb.org/t/p/original/vHzbxEcwN17ZGcvHiN8jRZywqZH.jpg
X-Men: The Mutant Watch,"While Senator Kelly addresses a senate committee about the supposed mutant menace, we learn about the making of the movie, X-Men.",https://image.tmdb.org/t/p/original/4FwbuT0NJwcHGRqRc3kpTjgj0jS.jpg
The Cat Returns,"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.",https://image.tmdb.org/t/p/original/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg
The League of Extraordinary Gentlemen,"To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",https://image.tmdb.org/t/p/original/kdAuVFP63XXxnb983ry2pLCKd9S.jpg
Nomadland,"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",https://image.tmdb.org/t/p/original/8Vc5EOUEIF1EUXuX9eLFf7BvN3P.jpg
Dragon Ball: Plan to Eradicate the Super Saiyans,"Dr. Raichi is one of the only survivors of the Tuffles, a race that once lived on Planet Plant before the coming of the Saiyans. The Saiyans not only massacred the entire Tuffle race, but also stole their technology and conquered the planet, renaming it Planet Vegeta in honor of their king. Raichi managed to escape with a capsule and found refuge on the Dark Planet, a world at the end of the universe. His only wish is to eradicate the last remaining Saiyans.",https://image.tmdb.org/t/p/original/vkZJ7MIa9XG6N6kaCCWGom5fKQv.jpg
Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,https://image.tmdb.org/t/p/original/4NxxtiqezjUmUxoDTOjO5FeJvFt.jpg
The Scorpion King,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.",https://image.tmdb.org/t/p/original/aITIsX20tACn6jgtyDcCYpRT216.jpg
Madly Madagascar,"Your favorite Madagascar pals are back in an all-new adventure! Alex's favorite holiday, Valentine's Day, brings hilarious surprises and excitement for the entire gang. Melman plans a big surprise for Gloria, Marty tries to impress a new friend and everyone wants to get their hands on King Julien's love potion. You'll fall in LOVE with Madly Madagascar!",https://image.tmdb.org/t/p/original/1M8J7tpy5Vnkewp1BFS82abGOFD.jpg
Burn,"Lonely, unstable gas station attendant Melinda is tired of being overshadowed by her more confident, outgoing co-worker Sheila. When the gas station is held up at gunpoint by Billy, a desperate man in need of quick cash, Melinda finds an opportunity to make a connection with the robber, regardless of who gets hurt.",https://image.tmdb.org/t/p/original/ifSMo5x7SDXpettRt8TWY9EOquM.jpg
Catwoman,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas",https://image.tmdb.org/t/p/original/pvnPgukFyEKgCzyOxyLiwyZ8T1C.jpg
Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the SovietsÃ¢ÂÂled by sword-wielding Irina SpalkoÃ¢ÂÂare in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friendÃ¢ÂÂand Indy's colleagueÃ¢ÂÂProfessor Oxley has been captured for his knowledge of the skull's whereabouts.",https://image.tmdb.org/t/p/original/56As6XEM1flWvprX4LgkPl8ii4K.jpg
The Orphanage,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",https://image.tmdb.org/t/p/original/w74w0e8W06MVC6p6wx9h9Z2zg5j.jpg
Big Fish & Begonia,"Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something moreÃ¢ÂÂshe wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that itÃ¢ÂÂs a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, sheÃ¢ÂÂll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world.",https://image.tmdb.org/t/p/original/fRCdXh9MZutj1JJPZlUXMex6AuB.jpg
Love Don't Co$t a Thing,"High school loser (Cannon) pays a cheerleader (Milian) to pose as his girlfriend so he can be considered cool. Remake of 1987's Can't Buy Me Love, starring Patrick Dempsey.",https://image.tmdb.org/t/p/original/88zspc72LIkfiuMnGpHnsWCuqEH.jpg
The Man from U.N.C.L.E.,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",https://image.tmdb.org/t/p/original/zkacOORjKJxRswDurffyvkMwriS.jpg
Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",https://image.tmdb.org/t/p/original/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg
The Bourne Supremacy,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",https://image.tmdb.org/t/p/original/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg
Kidnap,A mother (in her Minivan) stops at nothing to recover her kidnapped son.,https://image.tmdb.org/t/p/original/fwdOX3PEZlOLXr9SMpgRnSmTVFp.jpg
xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",https://image.tmdb.org/t/p/original/86BnliVDBo2TjKmrgQTJIPHxAKd.jpg
Heks,"A grieving British girl unravels her murdered mother's secrets connected to a South African witch doctor's curse. She wants to put an end to this haunting hex by traveling to South Africa, but instead it casts her deeper into sinister depths.",https://image.tmdb.org/t/p/original/2b2d6i3LZHRaGUwIGcw4h1Wecz6.jpg
Once Upon a Time in the West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",https://image.tmdb.org/t/p/original/qbYgqOczabWNn2XKwgMtVrntD6P.jpg
Brightburn,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",https://image.tmdb.org/t/p/original/sJWwkYc9ajwnPRSkqj8Aue5JbKz.jpg
Cowboy Bebop: The Movie,"The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him.",https://image.tmdb.org/t/p/original/7i9sIU6ASTw2zwvvNuM0FJzmpKs.jpg
DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",https://image.tmdb.org/t/p/original/1uQ3NP6N9m2UtLburZfQcXFsDqu.jpg
Cleopatra,"Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she redirects her attentions to his general, Marc Antony, who vows to take powerÃ¢ÂÂbut CaesarÃ¢ÂÂs successor has other plans.",https://image.tmdb.org/t/p/original/bj7rUGUewofA9cpHt1h36gvDFfy.jpg
A Cure for Wellness,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.",https://image.tmdb.org/t/p/original/d4fXuJS3zZcAZfz2HYDtnwqtnwn.jpg
Mojin: The Lost Legend,"At the beginning of the 1990s, famous tomb explorer Hu Bayi decided to retire and move to the United States with his girlfriend Shirley. But before his wedding, Bayi discovers his first love Ding Shitian, who supposedly had died in the ""One Hundred Cave"" 20 years ago, is actually still alive. Together with Shirley and his old exploration partner, Bayi unravels a terrible millennium-old secret...",https://image.tmdb.org/t/p/original/supoIHkh3dzDi1XmvK8tgGlkGNS.jpg
South Park: Post COVID: The Return of COVID,"If Stan, Kyle and Cartman could just work together, they could go back in time to make sure Covid never happened. But traveling back to the past seems to be the easy answer until they meet Victor Chaos.",https://image.tmdb.org/t/p/original/xD88mrJ8hsqYVqQ6kinNNGQLdg1.jpg
Originless,A group of arcanes enjoy fighting vampires.,https://image.tmdb.org/t/p/original/77lI0btz8qkExY13MKXaPrf4cA6.jpg
Monster Family,"The Wishbone family are far from happy. In an attempt to reconnect as a family, they plan a fun night out. However, the plan backfires when they are cursed and all turned into Monsters.",https://image.tmdb.org/t/p/original/gjDbd43e7o2Ssn7P1l50Bv0rtIl.jpg
Don't Kill Me,"After Mirta dies of a drug overdose with her lover, she resuscitates alone and discovers she's part of a violent world she never knew existed.",https://image.tmdb.org/t/p/original/d76rZrqTzw3lRE6bQZC86tJ9W3.jpg
Reaching Distance,"Logan, a cynic with a photographic memory, follows his sister's killer onto a night-rider bus. As the line between past and present begins to blur on the journey, Logan uncovers he has a complex past with much more than one passenger.",https://image.tmdb.org/t/p/original/rWEqdSYiIpXxIDtFMAhNXAPHB4b.jpg
Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.",https://image.tmdb.org/t/p/original/xjLK0EmD0MAM7B049SRCUQaqkdL.jpg
The Last Full Measure,"The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman.",https://image.tmdb.org/t/p/original/bMG8c80lyEkBXVgyHVqsdQhjgf6.jpg
Police Story 3: Super Cop,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,https://image.tmdb.org/t/p/original/1C49MPtKZ8fZXtzwSj4Ha0eEEjl.jpg
Z-O-M-B-I-E-S,"Two star-crossed freshmen Ã¢ÂÂ a zombie, Zed and a cheerleader, Addison Ã¢ÂÂ each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",https://image.tmdb.org/t/p/original/6S9O5U7Ietqh6zTtZhGbhbA3Pze.jpg
Kingdom: Ashin of the North,"Tragedy, betrayal and a mysterious discovery fuel a woman's vengeance for the loss of her tribe and family.",https://image.tmdb.org/t/p/original/piGZDwFW4urLYDWGiYJMrt6hdCS.jpg
The Secret Life of Walter Mitty,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,https://image.tmdb.org/t/p/original/g7UNoP2rEEP4y6Xzo3EEslqdxo3.jpg
The Karate Kid Part II,"After discovering that his father is at death's door, Mr. Miyagi sets out to Japan, to see him with Daniel. Upon arriving, Miyagi must confront an old rival. Meanwhile, Daniel encounters a new love, and some new enemies.",https://image.tmdb.org/t/p/original/k0OwgRR6PNu7h3SiqpCbRdZWNaG.jpg
I've Always Liked You,"Love is blooming at Sakuragaoka High School. Natsuki Enomoto has finally mustered the courage to confess to her childhood friend, Yuu Setoguchi. However, in the final moments of her confession, an embarrassed Natsuki passes it off as a ""practice confession."" Oblivious to her true feelings and struggling with his own, Yuu promises to support Natsuki in her quest for love. While Natsuki deals with her failed confession, fellow classmate Koyuki Ayase struggles with his own feelings for Natsuki. Despite his timidness, he is determined to win over her heart.  This movie follows Natsuki as she dreams of one day ending her practices and genuinely confessing to Yuu. Meanwhile, close friends also find themselves entangled in their own webs of unrequited love and unspoken affections.",https://image.tmdb.org/t/p/original/kLV8qjtDVGmQpJVJKOe6yXY4BgG.jpg
Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",https://image.tmdb.org/t/p/original/4JeejGugONWpJkbnvL12hVoYEDa.jpg
Last Looks,"A disgraced ex-cop seeks solace by moving to the woods, but his quiet life comes to an end when a private eye recruits him to investigate the murder of an eccentric TV star's wife.",https://image.tmdb.org/t/p/original/ud0XdA2xAghDR66j3I84DnNlC2g.jpg
Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",https://image.tmdb.org/t/p/original/zdnChkdppJjXl8lvwRz8vn6cs2s.jpg
Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",https://image.tmdb.org/t/p/original/pZekG6xabTmZxjmYw10wN84Hp8d.jpg
The Perks of Being a Wallflower,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",https://image.tmdb.org/t/p/original/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg
One Piece: Curse of the Sacred Sword,"The Straw Hat Pirates landed at Asuka Island, home of the most valuable sword in the world: The Seven Star Sword. Which was said to curse anyone who takes it in possession. When they got back to the Going Merry, they discovered that Zoro is missing from his guard duty. Before they could plan out a search party to relocate him. Luffy and friends escape from the port as Marines were on their tail. They found a new place to dock, which is near a village. Whose job is to keep the Seven Star Sword sealed. Soon it was attacked by the Marines, and among them is Zoro. Luffy and the others don't know why he's helping out the Marines. But it all comes to conclusion when Luffy encounters Saga: Zoro's childhood friend from Swordsman training.",https://image.tmdb.org/t/p/original/h5gbvY5DFAxah8l0JalpmV2qLcM.jpg
Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",https://image.tmdb.org/t/p/original/jsJlOhVHiz1xXr36616EI8tJ4b2.jpg
Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,First of three compilation films of Kuroko no Basket.,https://image.tmdb.org/t/p/original/81efTFK62MBbtWAuqz7gwyfPLFT.jpg
Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, JackÃ¢ÂÂs mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",https://image.tmdb.org/t/p/original/eO3r38fwnhb58M1YgcjQBd3VNcp.jpg
HK: Forbidden Super Hero,"High school student Kyosuke Shikijo is the most talented member of the school's martial arts of the fist club. His late father was detective and Kyosuke share his father's strong sense of justice. Kyosuke also has a secret. Kyosuke likes to wear female underwear and transforms himself into the alter ego ""Hentai Kamen,"" wearing female underwear and gaining superhuman powers. This unusual interest also comes from his parents, with his father a masochist and his mother a sadist. By chance, Kyosuke gets the underwear of female high school student Aiko Himeno. With her underwear, he gains various pervert techniques and attempts to protect Aiko from a dirty and heinous teacher.",https://image.tmdb.org/t/p/original/o5ENtNf4uNACilr90RNTIhd2CtU.jpg
Nothing to Lose - Part 2,Second part of the biopic of the religious leader Edir Macedo.,https://image.tmdb.org/t/p/original/2UESbGhUBez8iu4CqVhhmpIueJh.jpg
"I Love You, Man","Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",https://image.tmdb.org/t/p/original/ewGJfCkBkLV4naw1WKqO301bHh2.jpg
Bulbbul,"A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",https://image.tmdb.org/t/p/original/4XYEqHqvcf6vxFhNyeKZz5xbUfV.jpg
